pair,model,dose,lag,normalization,comparison,n_items,estimate,ci_low,ci_high,negative_rate
zh_ja,gemma3_12b,1,8,sum,wrong_masked_minus_language,27,-1.114028168005731,-2.2501758680176596,0.07760772644369644,0.7407407407407407
zh_ja,gemma3_12b,1,8,sum,correct_exact_minus_language,27,16.166175447171554,11.015734040168656,21.811755356618356,0.07407407407407407
zh_ja,gemma3_12b,4,0,mean,wrong_exact_minus_language,27,-0.9827372634835128,-2.774773445715524,1.0600865688321548,0.7407407407407407
zh_ja,gemma3_12b,4,0,mean,wrong_exact_minus_surface,27,-1.8845426435064938,-3.5823891348343477,-0.15778143579114484,0.5925925925925926
zh_ja,gemma3_12b,4,0,mean,wrong_exact_minus_masked,27,1.0977859104362626,-0.4738521415184045,2.8237074898637777,0.37037037037037035
zh_ja,gemma3_12b,4,0,mean,wrong_masked_minus_language,27,-2.0805231739197754,-3.2222857505686715,-0.9188328483178618,0.7407407407407407
zh_ja,gemma3_12b,4,0,mean,correct_exact_minus_language,27,12.875728797797045,8.79288542714138,17.5426003282465,0.037037037037037035
zh_ja,gemma3_12b,4,0,sum,wrong_exact_minus_language,27,-1.413926946559783,-4.488181853824278,2.0516947421728164,0.7037037037037037
zh_ja,gemma3_12b,4,0,sum,wrong_exact_minus_surface,27,-3.110543156887784,-5.841175080112751,-0.3819169318432829,0.5925925925925926
zh_ja,gemma3_12b,4,0,sum,wrong_exact_minus_masked,27,2.1000257982458503,-0.009175616487239793,4.288830178060258,0.4074074074074074
zh_ja,gemma3_12b,4,0,sum,wrong_masked_minus_language,27,-3.5139527448056334,-5.493082315896647,-1.3878900956793658,0.8148148148148148
zh_ja,gemma3_12b,4,0,sum,correct_exact_minus_language,27,21.989337598637643,16.11467800802482,28.42967212589854,0.037037037037037035
zh_ja,gemma3_12b,4,2,mean,wrong_exact_minus_language,27,0.04516152568437435,-1.5259737650932812,2.0582395526563264,0.6296296296296297
zh_ja,gemma3_12b,4,2,mean,wrong_exact_minus_surface,27,-1.1998089158700571,-2.8793735007255306,0.6928385376895735,0.5925925925925926
zh_ja,gemma3_12b,4,2,mean,wrong_exact_minus_masked,27,0.642494864002974,-0.9157873043928434,2.4843077207363575,0.4074074074074074
zh_ja,gemma3_12b,4,2,mean,wrong_masked_minus_language,27,-0.5973333383185996,-1.3127625958269669,0.1166119536074492,0.5925925925925926
zh_ja,gemma3_12b,4,2,mean,correct_exact_minus_language,27,12.07387976989978,8.034440716066294,16.58858669935725,0.037037037037037035
zh_ja,gemma3_12b,4,2,sum,wrong_exact_minus_language,27,-0.49556827965985845,-3.1180186134107686,2.714440540388157,0.6666666666666666
zh_ja,gemma3_12b,4,2,sum,wrong_exact_minus_surface,27,-2.512793113167087,-5.156691549758047,0.22620791770103765,0.5555555555555556
zh_ja,gemma3_12b,4,2,sum,wrong_exact_minus_masked,27,0.49822830339824714,-1.566445004919337,2.8698786110548227,0.4444444444444444
zh_ja,gemma3_12b,4,2,sum,wrong_masked_minus_language,27,-0.9937965830581056,-2.3025376310641015,0.42164652019187165,0.7037037037037037
zh_ja,gemma3_12b,4,2,sum,correct_exact_minus_language,27,20.498888069625806,14.855571656875934,26.797599667978155,0.037037037037037035
zh_ja,gemma3_12b,4,8,mean,wrong_exact_minus_language,27,-0.3051997300030457,-1.7948275250710408,1.450018046443625,0.6666666666666666
zh_ja,gemma3_12b,4,8,mean,wrong_exact_minus_surface,27,-1.2984232286819153,-2.9824559300594653,0.5138589629446397,0.7407407407407407
zh_ja,gemma3_12b,4,8,mean,wrong_exact_minus_masked,27,0.10703566884277044,-1.150794034052847,1.7152865262736594,0.5925925925925926
zh_ja,gemma3_12b,4,8,mean,wrong_masked_minus_language,27,-0.4122353988458161,-1.1073539680016609,0.3253941120217645,0.5925925925925926
zh_ja,gemma3_12b,4,8,mean,correct_exact_minus_language,27,11.61427443964338,7.601606487099909,16.25906018671338,0.037037037037037035
zh_ja,gemma3_12b,4,8,sum,wrong_exact_minus_language,27,-1.6728105590920206,-4.2529204170297215,1.1857997139389789,0.7037037037037037
zh_ja,gemma3_12b,4,8,sum,wrong_exact_minus_surface,27,-3.098927239059574,-5.442256141265992,-0.8041694439473327,0.7407407407407407
zh_ja,gemma3_12b,4,8,sum,wrong_exact_minus_masked,27,-1.1419752459559176,-3.069839708586396,1.1660949490550456,0.7037037037037037
zh_ja,gemma3_12b,4,8,sum,wrong_masked_minus_language,27,-0.530835313136103,-1.771136728894069,0.9096330716024598,0.6296296296296297
zh_ja,gemma3_12b,4,8,sum,correct_exact_minus_language,27,19.505631489541244,13.661594792991806,25.57955737323155,0.07407407407407407
zh_ja,gemma3_12b,8,0,mean,wrong_exact_minus_language,27,-0.44265012673956033,-2.0200051595769497,1.4655039614288528,0.5555555555555556
zh_ja,gemma3_12b,8,0,mean,wrong_exact_minus_surface,27,-1.8682692882829104,-3.389876804320159,-0.309439928794963,0.6666666666666666
zh_ja,gemma3_12b,8,0,mean,wrong_exact_minus_masked,27,1.2545659018559727,-0.30376291110016473,3.068280709036669,0.3333333333333333
zh_ja,gemma3_12b,8,0,mean,wrong_masked_minus_language,27,-1.6972160285955329,-2.7515393417065583,-0.7159379975353944,0.7037037037037037
zh_ja,gemma3_12b,8,0,mean,correct_exact_minus_language,27,13.44983255233038,9.170647064393604,18.186993374043414,0.037037037037037035
zh_ja,gemma3_12b,8,0,sum,wrong_exact_minus_language,27,-0.7514227115855276,-3.371257693034056,2.525971542708673,0.6296296296296297
zh_ja,gemma3_12b,8,0,sum,wrong_exact_minus_surface,27,-2.915943774153237,-5.522970245892389,-0.42970390126747565,0.6296296296296297
zh_ja,gemma3_12b,8,0,sum,wrong_exact_minus_masked,27,2.41201442859515,0.07127240211961587,4.77433339697739,0.37037037037037035
zh_ja,gemma3_12b,8,0,sum,wrong_masked_minus_language,27,-3.163437140180678,-4.8906918942024475,-1.3211348388957957,0.7777777777777778
zh_ja,gemma3_12b,8,0,sum,correct_exact_minus_language,27,22.967945089264067,16.957803711240963,29.341524913371806,0.0
zh_ja,gemma3_12b,8,2,mean,wrong_exact_minus_language,27,-0.19528757178017664,-1.633859956552516,1.7805376368367836,0.6296296296296297
zh_ja,gemma3_12b,8,2,mean,wrong_exact_minus_surface,27,-1.2025080731793962,-2.7211584957385506,0.5843547672201412,0.6296296296296297
zh_ja,gemma3_12b,8,2,mean,wrong_exact_minus_masked,27,0.6302954186685383,-0.7132840671464455,2.32711146981412,0.5185185185185185
zh_ja,gemma3_12b,8,2,mean,wrong_masked_minus_language,27,-0.825582990448715,-1.5849221842691166,-0.047304702602991244,0.6666666666666666
zh_ja,gemma3_12b,8,2,mean,correct_exact_minus_language,27,12.1016868286059,8.120712095030791,16.75248560685949,0.037037037037037035
zh_ja,gemma3_12b,8,2,sum,wrong_exact_minus_language,27,-0.9690682776703464,-3.695433722483641,2.196562593706874,0.7037037037037037
zh_ja,gemma3_12b,8,2,sum,wrong_exact_minus_surface,27,-2.527823347063666,-5.033560159672224,0.122177160614065,0.5925925925925926
zh_ja,gemma3_12b,8,2,sum,wrong_exact_minus_masked,27,0.22415167346803677,-1.680924575144632,2.4729759270752134,0.5555555555555556
zh_ja,gemma3_12b,8,2,sum,wrong_masked_minus_language,27,-1.1932199511383832,-2.688701351247814,0.435493441395185,0.7037037037037037
zh_ja,gemma3_12b,8,2,sum,correct_exact_minus_language,27,20.646751358216903,14.7181132347392,27.02739434062516,0.037037037037037035
zh_ja,gemma3_12b,8,8,mean,wrong_exact_minus_language,27,-0.30898251182278963,-1.76244220147513,1.4164714604466333,0.6666666666666666
zh_ja,gemma3_12b,8,8,mean,wrong_exact_minus_surface,27,-1.591618778925665,-3.2612479991727956,0.18147907284545406,0.6296296296296297
zh_ja,gemma3_12b,8,8,mean,wrong_exact_minus_masked,27,-0.025261727230692352,-1.272352195611327,1.5634585033826252,0.6296296296296297
zh_ja,gemma3_12b,8,8,mean,wrong_masked_minus_language,27,-0.28372078459209726,-1.0382277534315276,0.504650338535322,0.6666666666666666
zh_ja,gemma3_12b,8,8,mean,correct_exact_minus_language,27,12.144718477368803,8.0388017246283,16.923229539837724,0.037037037037037035
zh_ja,gemma3_12b,8,8,sum,wrong_exact_minus_language,27,-1.5629498939745612,-4.341524605738232,1.4540837029803564,0.6666666666666666
zh_ja,gemma3_12b,8,8,sum,wrong_exact_minus_surface,27,-3.6889575556851923,-6.074458716870975,-1.2665699965902653,0.7037037037037037
zh_ja,gemma3_12b,8,8,sum,wrong_exact_minus_masked,27,-1.396153546490327,-3.4150726760384043,0.8178086632310793,0.6666666666666666
zh_ja,gemma3_12b,8,8,sum,wrong_masked_minus_language,27,-0.16679634748423403,-1.6116138817366272,1.4687924749988623,0.5925925925925926
zh_ja,gemma3_12b,8,8,sum,correct_exact_minus_language,27,20.743419727866744,14.544029184476111,27.396630232204373,0.07407407407407407
zh_ja,gemma3_4b,1,0,mean,wrong_exact_minus_language,27,-4.991648682841548,-8.487181272771624,-2.2592156257894316,0.7777777777777778
zh_ja,gemma3_4b,1,0,mean,wrong_exact_minus_surface,27,-2.4332096576690674,-5.688622380517147,0.3920390157787883,0.6296296296296297
zh_ja,gemma3_4b,1,0,mean,wrong_exact_minus_masked,27,-1.9580806537910744,-3.8027960846821465,-0.23496583876786453,0.7037037037037037
zh_ja,gemma3_4b,1,0,mean,wrong_masked_minus_language,27,-3.033568029050474,-5.84010442716104,-0.7534041312005813,0.7777777777777778
zh_ja,gemma3_4b,1,0,mean,correct_exact_minus_language,27,14.728775607215034,9.667477751219714,20.463544673610606,0.037037037037037035
zh_ja,gemma3_4b,1,0,sum,wrong_exact_minus_language,27,-9.38588727845086,-13.980421742024244,-5.305561056622754,0.7777777777777778
zh_ja,gemma3_4b,1,0,sum,wrong_exact_minus_surface,27,-4.304782673164651,-9.629028853222177,0.8010632364838188,0.6296296296296297
zh_ja,gemma3_4b,1,0,sum,wrong_exact_minus_masked,27,-3.6425250106387668,-7.587791243747429,-0.32136685318417346,0.7407407407407407
zh_ja,gemma3_4b,1,0,sum,wrong_masked_minus_language,27,-5.743362267812093,-9.972566077444288,-1.8516674478848794,0.8518518518518519
zh_ja,gemma3_4b,1,0,sum,correct_exact_minus_language,27,24.26376590905366,17.084787769229326,32.19738198077237,0.1111111111111111
zh_ja,gemma3_4b,1,2,mean,wrong_exact_minus_language,27,-4.428330070442623,-7.864030114533724,-1.7985240480966038,0.7777777777777778
zh_ja,gemma3_4b,1,2,mean,wrong_exact_minus_surface,27,0.1513316962454054,-2.5938462111133114,3.0010621576949403,0.5185185185185185
zh_ja,gemma3_4b,1,2,mean,wrong_exact_minus_masked,27,-2.6421455299412764,-5.062849652436045,-0.7554317096317275,0.6666666666666666
zh_ja,gemma3_4b,1,2,mean,wrong_masked_minus_language,27,-1.7861845405013472,-3.6230115819860385,-0.2462037150506637,0.5925925925925926
zh_ja,gemma3_4b,1,2,mean,correct_exact_minus_language,27,12.543122194431445,7.79938369040136,18.130259826668986,0.037037037037037035
zh_ja,gemma3_4b,1,2,sum,wrong_exact_minus_language,27,-9.458870519090581,-14.699556316324959,-4.90809973754265,0.7777777777777778
zh_ja,gemma3_4b,1,2,sum,wrong_exact_minus_surface,27,0.08785367674297756,-5.147518512441053,5.015438272776424,0.5555555555555556
zh_ja,gemma3_4b,1,2,sum,wrong_exact_minus_masked,27,-6.322642240259382,-10.656992472432279,-2.367499437045174,0.7407407407407407
zh_ja,gemma3_4b,1,2,sum,wrong_masked_minus_language,27,-3.1362282788311995,-6.727091138009672,-0.33442302853973255,0.5925925925925926
zh_ja,gemma3_4b,1,2,sum,correct_exact_minus_language,27,19.59489091237386,12.96453981752749,26.4220491444623,0.07407407407407407
zh_ja,gemma3_4b,1,8,mean,wrong_exact_minus_language,27,-5.310346539373751,-8.089907741325874,-3.066957824263308,0.8888888888888888
zh_ja,gemma3_4b,1,8,mean,wrong_exact_minus_surface,27,1.3653356874430622,-1.1952646100962603,4.169100111502184,0.4444444444444444
zh_ja,gemma3_4b,1,8,mean,wrong_exact_minus_masked,27,-3.8074539789447077,-6.776698630772255,-1.4014496963333216,0.8518518518518519
zh_ja,gemma3_4b,1,8,mean,wrong_masked_minus_language,27,-1.5028925604290433,-2.929462135831515,-0.3253602919755161,0.7037037037037037
zh_ja,gemma3_4b,1,8,mean,correct_exact_minus_language,27,9.69811921649509,5.640878865012416,14.496449567653512,0.07407407407407407
zh_ja,gemma3_4b,1,8,sum,wrong_exact_minus_language,27,-10.772746913962894,-15.219030839259977,-6.710292289819984,0.9259259259259259
zh_ja,gemma3_4b,1,8,sum,wrong_exact_minus_surface,27,1.7566677486454998,-3.4452208266765982,6.895098237803683,0.48148148148148145
zh_ja,gemma3_4b,1,8,sum,wrong_exact_minus_masked,27,-7.63194258345498,-12.746492298444112,-3.0887378793623714,0.8518518518518519
zh_ja,gemma3_4b,1,8,sum,wrong_masked_minus_language,27,-3.140804330507914,-6.396844752850356,-0.708640974428919,0.7037037037037037
zh_ja,gemma3_4b,1,8,sum,correct_exact_minus_language,27,14.182269043392605,8.997963375736166,20.057316574564684,0.14814814814814814
zh_ja,gemma3_4b,4,0,mean,wrong_exact_minus_language,27,-4.4847993497495295,-7.22563314239184,-2.3221280025111306,0.8148148148148148
zh_ja,gemma3_4b,4,0,mean,wrong_exact_minus_surface,27,-1.2929539371419836,-3.0788533965746563,0.5065405895312625,0.5555555555555556
zh_ja,gemma3_4b,4,0,mean,wrong_exact_minus_masked,27,-1.858735857186494,-3.354396092229419,-0.4144480057336671,0.6296296296296297
zh_ja,gemma3_4b,4,0,mean,wrong_masked_minus_language,27,-2.626063492563036,-5.226553569789286,-0.5100454714563186,0.6296296296296297
zh_ja,gemma3_4b,4,0,mean,correct_exact_minus_language,27,16.08303834773876,10.645789406476197,22.350504706744786,0.0
zh_ja,gemma3_4b,4,0,sum,wrong_exact_minus_language,27,-8.768301760708844,-12.552952948985277,-5.341773736035387,0.8518518518518519
zh_ja,gemma3_4b,4,0,sum,wrong_exact_minus_surface,27,-3.724935593428435,-7.84959249275702,0.39970119198163,0.6666666666666666
zh_ja,gemma3_4b,4,0,sum,wrong_exact_minus_masked,27,-3.786804406731217,-6.81134769320488,-0.911987919829513,0.6296296296296297
zh_ja,gemma3_4b,4,0,sum,wrong_masked_minus_language,27,-4.981497353977627,-8.762866324958978,-1.482013961562408,0.7407407407407407
zh_ja,gemma3_4b,4,0,sum,correct_exact_minus_language,27,28.285811755392288,19.8862733454616,37.14092682898045,0.037037037037037035
zh_ja,gemma3_4b,4,2,mean,wrong_exact_minus_language,27,-3.7292530360045255,-6.303930658322793,-1.5488989679901706,0.7407407407407407
zh_ja,gemma3_4b,4,2,mean,wrong_exact_minus_surface,27,0.04543875764917444,-1.947349034636109,2.067080892015385,0.5555555555555556
zh_ja,gemma3_4b,4,2,mean,wrong_exact_minus_masked,27,-2.4290962484147816,-4.2464490530667485,-0.6536079835008699,0.7037037037037037
zh_ja,gemma3_4b,4,2,mean,wrong_masked_minus_language,27,-1.3001567875897442,-2.8815903798297597,0.04543125099605954,0.6666666666666666
zh_ja,gemma3_4b,4,2,mean,correct_exact_minus_language,27,15.414260731803047,10.12730091876454,21.65367458882155,0.0
zh_ja,gemma3_4b,4,2,sum,wrong_exact_minus_language,27,-8.062324126561483,-12.150847242275873,-4.400742903682925,0.7777777777777778
zh_ja,gemma3_4b,4,2,sum,wrong_exact_minus_surface,27,-1.0390480712608055,-5.493768586494305,3.5269333503864426,0.5925925925925926
zh_ja,gemma3_4b,4,2,sum,wrong_exact_minus_masked,27,-6.074129828700313,-10.11558401496322,-2.483670500472742,0.7037037037037037
zh_ja,gemma3_4b,4,2,sum,wrong_masked_minus_language,27,-1.98819429786117,-5.283770293659634,0.8040352088433719,0.6296296296296297
zh_ja,gemma3_4b,4,2,sum,correct_exact_minus_language,27,25.941106690300835,18.02758557708175,34.584912950021234,0.037037037037037035
zh_ja,gemma3_4b,4,8,mean,wrong_exact_minus_language,27,-3.9507065040093883,-6.860145886407958,-1.361182388221777,0.7777777777777778
zh_ja,gemma3_4b,4,8,mean,wrong_exact_minus_surface,27,1.3419789252457794,-0.6321469510043108,3.434570272542811,0.4074074074074074
zh_ja,gemma3_4b,4,8,mean,wrong_exact_minus_masked,27,-2.921713082878678,-5.811498079476533,-0.7149633654841671,0.7777777777777778
zh_ja,gemma3_4b,4,8,mean,wrong_masked_minus_language,27,-1.0289934211307101,-2.535278972431465,0.36401163052629515,0.6296296296296297
zh_ja,gemma3_4b,4,8,mean,correct_exact_minus_language,27,13.02497766636036,7.714030101343438,19.292780316759032,0.037037037037037035
zh_ja,gemma3_4b,4,8,sum,wrong_exact_minus_language,27,-8.679383141023141,-13.745035025146272,-3.978698934669852,0.7777777777777778
zh_ja,gemma3_4b,4,8,sum,wrong_exact_minus_surface,27,1.1019310200655903,-3.1409429119692907,5.434303431599223,0.4444444444444444
zh_ja,gemma3_4b,4,8,sum,wrong_exact_minus_masked,27,-6.836181397791262,-11.869467929116002,-2.6080569746317708,0.7037037037037037
zh_ja,gemma3_4b,4,8,sum,wrong_masked_minus_language,27,-1.8432017432318792,-5.031310583927014,1.1686877528826392,0.5555555555555556
zh_ja,gemma3_4b,4,8,sum,correct_exact_minus_language,27,20.79861394564311,12.901836552884845,29.68803092947712,0.1111111111111111
zh_ja,gemma3_4b,8,0,mean,wrong_exact_minus_language,27,-4.119655697434037,-6.8432316099052075,-1.9667345645251118,0.8148148148148148
zh_ja,gemma3_4b,8,0,mean,wrong_exact_minus_surface,27,-0.6627901130252414,-2.394598627752728,1.0241154757914706,0.5555555555555556
zh_ja,gemma3_4b,8,0,mean,wrong_exact_minus_masked,27,-1.3190925562823261,-2.8713195348227467,0.17586365860921352,0.5925925925925926
zh_ja,gemma3_4b,8,0,mean,wrong_masked_minus_language,27,-2.8005631411517107,-5.6035052928659645,-0.37959033846855345,0.7037037037037037
zh_ja,gemma3_4b,8,0,mean,correct_exact_minus_language,27,15.687698408409402,10.197260063997021,22.017184051760918,0.037037037037037035
zh_ja,gemma3_4b,8,0,sum,wrong_exact_minus_language,27,-8.62720255057017,-12.30617165123975,-5.00892121129566,0.8518518518518519
zh_ja,gemma3_4b,8,0,sum,wrong_exact_minus_surface,27,-3.384528711990074,-7.002348435697732,0.2483268488336399,0.6666666666666666
zh_ja,gemma3_4b,8,0,sum,wrong_exact_minus_masked,27,-3.1353371717311718,-6.685513841002076,0.03808343476719218,0.5925925925925926
zh_ja,gemma3_4b,8,0,sum,wrong_masked_minus_language,27,-5.491865378838998,-9.51754055707543,-1.5910269300142925,0.7777777777777778
zh_ja,gemma3_4b,8,0,sum,correct_exact_minus_language,27,27.11892087812777,18.368170608083407,36.594211180342555,0.07407407407407407
zh_ja,gemma3_4b,8,2,mean,wrong_exact_minus_language,27,-3.904499954647488,-6.606525797093356,-1.7057986208686133,0.7407407407407407
zh_ja,gemma3_4b,8,2,mean,wrong_exact_minus_surface,27,0.21876755467167608,-1.728704775704278,2.173780349448872,0.5925925925925926
zh_ja,gemma3_4b,8,2,mean,wrong_exact_minus_masked,27,-2.3870555383187755,-4.61781583627065,-0.46428572336832735,0.6666666666666666
zh_ja,gemma3_4b,8,2,mean,wrong_masked_minus_language,27,-1.5174444163287129,-2.746433330906762,-0.42976541430861936,0.7037037037037037
zh_ja,gemma3_4b,8,2,mean,correct_exact_minus_language,27,15.31572781668769,9.862610835057719,21.631365220414263,0.0
zh_ja,gemma3_4b,8,2,sum,wrong_exact_minus_language,27,-8.56188808547126,-13.00923798834836,-4.5479094509725275,0.7407407407407407
zh_ja,gemma3_4b,8,2,sum,wrong_exact_minus_surface,27,-1.1317313423863165,-5.269410781948655,2.983177535622207,0.6296296296296297
zh_ja,gemma3_4b,8,2,sum,wrong_exact_minus_masked,27,-5.902014935458148,-10.331908883651097,-2.0352467389018494,0.5555555555555556
zh_ja,gemma3_4b,8,2,sum,wrong_masked_minus_language,27,-2.6598731500131114,-5.13812516508279,-0.48486015553827666,0.7037037037037037
zh_ja,gemma3_4b,8,2,sum,correct_exact_minus_language,27,26.082673735088772,17.91225425115338,35.43086234794721,0.07407407407407407
zh_ja,gemma3_4b,8,8,mean,wrong_exact_minus_language,27,-3.755454911126031,-6.468528161667011,-1.3786571522553766,0.7407407407407407
zh_ja,gemma3_4b,8,8,mean,wrong_exact_minus_surface,27,1.9223139374344438,-0.028639483451843223,3.8860724599273113,0.3333333333333333
zh_ja,gemma3_4b,8,8,mean,wrong_exact_minus_masked,27,-2.567213182096128,-5.290142332624506,-0.36521712254594996,0.5925925925925926
zh_ja,gemma3_4b,8,8,mean,wrong_masked_minus_language,27,-1.1882417290299028,-2.6486825905464313,0.24886234159822723,0.7407407407407407
zh_ja,gemma3_4b,8,8,mean,correct_exact_minus_language,27,13.43919571240743,7.970204636123445,19.65097981007011,0.037037037037037035
zh_ja,gemma3_4b,8,8,sum,wrong_exact_minus_language,27,-8.285479836993748,-13.406728681370065,-3.555589019148444,0.7407407407407407
zh_ja,gemma3_4b,8,8,sum,wrong_exact_minus_surface,27,2.2266236499503806,-2.440835500425763,6.754388161279524,0.4444444444444444
zh_ja,gemma3_4b,8,8,sum,wrong_exact_minus_masked,27,-5.987741911852801,-10.65335174622359,-1.7634781382702016,0.6296296296296297
zh_ja,gemma3_4b,8,8,sum,wrong_masked_minus_language,27,-2.297737925140946,-5.710168579110393,1.006096882511068,0.7037037037037037
zh_ja,gemma3_4b,8,8,sum,correct_exact_minus_language,27,22.000976774427627,13.810236681169934,30.850708082207923,0.07407407407407407
zh_ja,qwen25_7b,1,0,mean,wrong_exact_minus_language,27,-3.8380269176688873,-5.850382026199777,-2.3337143637214077,0.9259259259259259
zh_ja,qwen25_7b,1,0,mean,wrong_exact_minus_surface,27,-2.603439765835733,-4.352113116977313,-1.1393194932639341,0.7407407407407407
zh_ja,qwen25_7b,1,0,mean,wrong_exact_minus_masked,27,-1.0053108556247834,-2.6914411020779947,0.16960459865383873,0.6666666666666666
zh_ja,qwen25_7b,1,0,mean,wrong_masked_minus_language,27,-2.832716062044104,-3.842669143572588,-1.8650960452319987,0.9629629629629629
zh_ja,qwen25_7b,1,0,mean,correct_exact_minus_language,27,3.7348832667339593,1.9253750610128648,5.798599266015742,0.18518518518518517
zh_ja,qwen25_7b,1,0,sum,wrong_exact_minus_language,27,-8.035230127154607,-11.301852159817805,-5.192974408195762,0.8888888888888888
zh_ja,qwen25_7b,1,0,sum,wrong_exact_minus_surface,27,-5.731618484577026,-8.604818809222154,-2.968473334560233,0.7407407407407407
zh_ja,qwen25_7b,1,0,sum,wrong_exact_minus_masked,27,-1.403453624177793,-3.9758678662618707,0.9213960167203805,0.6296296296296297
zh_ja,qwen25_7b,1,0,sum,wrong_masked_minus_language,27,-6.631776502976815,-9.33664591506089,-4.193602754210157,0.9629629629629629
zh_ja,qwen25_7b,1,0,sum,correct_exact_minus_language,27,8.44163330474489,4.202426250579904,13.574834406575723,0.25925925925925924
zh_ja,qwen25_7b,1,2,mean,wrong_exact_minus_language,27,-2.0186850399779224,-3.3727480599449744,-0.8899244734741474,0.7777777777777778
zh_ja,qwen25_7b,1,2,mean,wrong_exact_minus_surface,27,-0.6335320970371228,-1.9310529240557959,0.4526901641923113,0.5185185185185185
zh_ja,qwen25_7b,1,2,mean,wrong_exact_minus_masked,27,-0.7264913393150049,-1.9493926138806812,0.13356320823551354,0.5925925925925926
zh_ja,qwen25_7b,1,2,mean,wrong_masked_minus_language,27,-1.2921937006629176,-1.9396386114000859,-0.6696226838958907,0.8148148148148148
zh_ja,qwen25_7b,1,2,mean,correct_exact_minus_language,27,3.112981854273972,1.6993099902101136,4.841593784918681,0.1111111111111111
zh_ja,qwen25_7b,1,2,sum,wrong_exact_minus_language,27,-3.6981092189369655,-6.1967317152238035,-1.5180211281537597,0.7407407407407407
zh_ja,qwen25_7b,1,2,sum,wrong_exact_minus_surface,27,-1.4704490124196228,-3.6234297838544958,0.4280190379044062,0.7037037037037037
zh_ja,qwen25_7b,1,2,sum,wrong_exact_minus_masked,27,-0.7969851457444882,-2.8335827630659978,0.7203721566798356,0.5185185185185185
zh_ja,qwen25_7b,1,2,sum,wrong_masked_minus_language,27,-2.9011240731924772,-4.880743991198984,-1.1533237819577125,0.7777777777777778
zh_ja,qwen25_7b,1,2,sum,correct_exact_minus_language,27,7.795011877108158,4.1964184424895965,11.84223957767869,0.18518518518518517
zh_ja,qwen25_7b,1,8,mean,wrong_exact_minus_language,27,-1.5895236668314923,-2.984531537961232,-0.6189851646238288,0.7777777777777778
zh_ja,qwen25_7b,1,8,mean,wrong_exact_minus_surface,27,-0.21019189468481475,-1.2917300304911028,0.6074834151874744,0.5185185185185185
zh_ja,qwen25_7b,1,8,mean,wrong_exact_minus_masked,27,-1.040153637373199,-2.1568302644502926,-0.28358742266772674,0.6296296296296297
zh_ja,qwen25_7b,1,8,mean,wrong_masked_minus_language,27,-0.5493700294582932,-1.0376927983671151,-0.09259658279156123,0.7037037037037037
zh_ja,qwen25_7b,1,8,mean,correct_exact_minus_language,27,2.916729826566384,1.4919656518812259,4.55786512721787,0.2222222222222222
zh_ja,qwen25_7b,1,8,sum,wrong_exact_minus_language,27,-3.057087490800768,-5.207087428200369,-1.1293819146131652,0.7407407407407407
zh_ja,qwen25_7b,1,8,sum,wrong_exact_minus_surface,27,-0.7346138257567806,-2.583347128149277,0.9369828320897383,0.6296296296296297
zh_ja,qwen25_7b,1,8,sum,wrong_exact_minus_masked,27,-1.8142105378038078,-3.6848555229815516,-0.4610300135734077,0.6666666666666666
zh_ja,qwen25_7b,1,8,sum,wrong_masked_minus_language,27,-1.2428769529969603,-2.5974781490258736,-0.0319610488635528,0.7407407407407407
zh_ja,qwen25_7b,1,8,sum,correct_exact_minus_language,27,7.674116073469459,4.146405686596323,11.717774962208283,0.2962962962962963
zh_ja,qwen25_7b,4,0,mean,wrong_exact_minus_language,27,-2.588858737817241,-4.234887567629038,-1.3275125866367792,0.8518518518518519
zh_ja,qwen25_7b,4,0,mean,wrong_exact_minus_surface,27,-1.4336813463381044,-2.796317733958777,-0.24545593045100036,0.5925925925925926
zh_ja,qwen25_7b,4,0,mean,wrong_exact_minus_masked,27,-0.6990619440459542,-2.0895510131062043,0.39249413746098527,0.6296296296296297
zh_ja,qwen25_7b,4,0,mean,wrong_masked_minus_language,27,-1.8897967937712867,-2.637958084872096,-1.1593819228777043,0.8148148148148148
zh_ja,qwen25_7b,4,0,mean,correct_exact_minus_language,27,4.186852407378696,2.4951422351102033,6.164594544045607,0.18518518518518517
zh_ja,qwen25_7b,4,0,sum,wrong_exact_minus_language,27,-4.935005667205486,-7.426176729044635,-2.7118402750800477,0.8518518518518519
zh_ja,qwen25_7b,4,0,sum,wrong_exact_minus_surface,27,-3.674692510868664,-5.982829317710949,-1.4613746007145563,0.6666666666666666
zh_ja,qwen25_7b,4,0,sum,wrong_exact_minus_masked,27,-0.25108727985234175,-2.541803623458233,1.849091622674905,0.6666666666666666
zh_ja,qwen25_7b,4,0,sum,wrong_masked_minus_language,27,-4.6839183873531445,-6.709878434527976,-2.8883215099702495,0.8148148148148148
zh_ja,qwen25_7b,4,0,sum,correct_exact_minus_language,27,9.801872856966737,5.764218976537059,14.58194533674331,0.14814814814814814
zh_ja,qwen25_7b,4,2,mean,wrong_exact_minus_language,27,-2.12157225231985,-3.8036784009848446,-0.8307954290905469,0.7037037037037037
zh_ja,qwen25_7b,4,2,mean,wrong_exact_minus_surface,27,-0.9404618948249629,-2.4641850898016453,0.257587622157815,0.5555555555555556
zh_ja,qwen25_7b,4,2,mean,wrong_exact_minus_masked,27,-0.6049078688223811,-2.069833981414774,0.39420973742951976,0.5185185185185185
