pair,model,prompt_mode,condition,wrapper,normalization,effect,n,estimate,ci_low,ci_high,positive_rate
id_tl,gemma3_4b,plain,language_only,refers,mean,interaction,33,0.0,0.0,0.0,0.0
id_tl,gemma3_4b,plain,language_only,refers,mean,diagonal_switch,33,1.0883067159941702,0.8048982497417565,1.374055933229851,0.9393939393939394
id_tl,gemma3_4b,plain,language_only,refers,mean,midpoint,33,-0.3052192890282833,-0.7602933665116628,0.14261224739479286,0.48484848484848486
id_tl,gemma3_4b,plain,language_only,refers,sum,semantic,33,0.0,0.0,0.0,0.0
id_tl,gemma3_4b,plain,language_only,refers,sum,language,33,5.670358600038471,4.2187086798928,7.165504868825274,0.9090909090909091
id_tl,gemma3_4b,plain,language_only,refers,sum,interaction,33,0.0,0.0,0.0,0.0
id_tl,gemma3_4b,plain,language_only,refers,sum,diagonal_switch,33,5.670358600038471,4.214167833328247,7.149857591860221,0.9090909090909091
id_tl,gemma3_4b,plain,language_only,refers,sum,midpoint,33,-1.9556559360388555,-6.101348635644623,2.8040735620440715,0.3939393939393939
id_tl,gemma3_4b,plain,masked,bare,mean,semantic,33,0.6305955106561835,0.08955490227901575,1.145346947511037,0.6666666666666666
id_tl,gemma3_4b,plain,masked,bare,mean,language,33,0.2933614326245857,-0.1565985016750567,0.7292899362968674,0.6363636363636364
id_tl,gemma3_4b,plain,masked,bare,mean,interaction,33,0.32602495135683,-0.5557218598596977,1.173586942932822,0.5757575757575758
id_tl,gemma3_4b,plain,masked,bare,mean,diagonal_switch,33,0.9239569432807692,0.3333383383172931,1.532870377916278,0.7272727272727273
id_tl,gemma3_4b,plain,masked,bare,mean,midpoint,33,0.6507616115338875,-1.225747163729234,2.5348434993714974,0.5454545454545454
id_tl,gemma3_4b,plain,masked,bare,sum,semantic,33,0.760051712845311,0.08769289869250674,1.4463886109265407,0.6060606060606061
id_tl,gemma3_4b,plain,masked,bare,sum,language,33,0.48100834181814484,-0.01601574637673118,0.9556251240499091,0.696969696969697
id_tl,gemma3_4b,plain,masked,bare,sum,interaction,33,0.16471524672074753,-1.073072317874793,1.6645115014278526,0.5151515151515151
id_tl,gemma3_4b,plain,masked,bare,sum,diagonal_switch,33,1.2410600546634558,0.441581984722253,2.047580633741436,0.7575757575757576
id_tl,gemma3_4b,plain,masked,bare,sum,midpoint,33,0.2526767470619895,-2.6503406459634955,3.7584112366040547,0.48484848484848486
id_tl,gemma3_4b,plain,masked,definition,mean,semantic,33,0.294332251404271,0.15158202449480693,0.4387374715371563,0.7878787878787878
id_tl,gemma3_4b,plain,masked,definition,mean,language,33,0.03310685446768096,-0.10147968729337056,0.16758011055715155,0.5454545454545454
id_tl,gemma3_4b,plain,masked,definition,mean,interaction,33,-0.07495656157984878,-0.2788391376986648,0.14824488235242436,0.42424242424242425
id_tl,gemma3_4b,plain,masked,definition,mean,diagonal_switch,33,0.32743910587195196,0.10548192623889809,0.5596208005240467,0.6666666666666666
id_tl,gemma3_4b,plain,masked,definition,mean,midpoint,33,0.30495072856093897,-0.09556119008497758,0.7283567919875634,0.6060606060606061
id_tl,gemma3_4b,plain,masked,definition,sum,semantic,33,1.3896605173746746,0.6197349945704143,2.183051524017795,0.8181818181818182
id_tl,gemma3_4b,plain,masked,definition,sum,language,33,0.21106471437396426,-0.44350732239809904,0.8615965402487552,0.5454545454545454
id_tl,gemma3_4b,plain,masked,definition,sum,interaction,33,-0.6023187348336885,-1.6125244790857487,0.5542796828530044,0.36363636363636365
id_tl,gemma3_4b,plain,masked,definition,sum,diagonal_switch,33,1.6007252317486387,0.5175792881936738,2.828999136433456,0.6666666666666666
id_tl,gemma3_4b,plain,masked,definition,sum,midpoint,33,0.6420197920365767,-2.842630528681206,5.001499929572592,0.5151515151515151
id_tl,gemma3_4b,plain,masked,refers,mean,semantic,33,0.33099546576991223,0.18177544998400139,0.48281021280722186,0.7878787878787878
id_tl,gemma3_4b,plain,masked,refers,mean,language,33,0.041470361478400955,-0.048100780357014046,0.1218468023068977,0.6363636363636364
id_tl,gemma3_4b,plain,masked,refers,mean,interaction,33,-0.06773444378014767,-0.27812480854265614,0.17637149529023602,0.42424242424242425
id_tl,gemma3_4b,plain,masked,refers,mean,diagonal_switch,33,0.37246582724831323,0.19039276585434423,0.5572157140934105,0.8181818181818182
id_tl,gemma3_4b,plain,masked,refers,mean,midpoint,33,0.09136939771247632,-0.137975653554454,0.33763814026659167,0.5454545454545454
id_tl,gemma3_4b,plain,masked,refers,sum,semantic,33,1.7869839523777817,0.9050578088471385,2.7354011029908154,0.7575757575757576
id_tl,gemma3_4b,plain,masked,refers,sum,language,33,0.07106457334576231,-0.3784635543823242,0.5310987660379121,0.5757575757575758
id_tl,gemma3_4b,plain,masked,refers,sum,interaction,33,-0.4089200568921638,-1.5208549210519502,0.9562332557909408,0.36363636363636365
id_tl,gemma3_4b,plain,masked,refers,sum,diagonal_switch,33,1.858048525723544,0.8224117018959739,3.0263033375595545,0.7878787878787878
id_tl,gemma3_4b,plain,masked,refers,sum,midpoint,33,-0.19234402974446616,-3.8186967661886504,4.0757322672641605,0.42424242424242425
id_tl,gemma3_4b,plain,shuffled,bare,mean,semantic,33,-0.3136186563607418,-0.8390183236562844,0.20180262941302562,0.3939393939393939
id_tl,gemma3_4b,plain,shuffled,bare,mean,language,33,-0.18446477615472043,-0.5853834156737183,0.19906682850736523,0.42424242424242425
id_tl,gemma3_4b,plain,shuffled,bare,mean,interaction,33,-0.0799542557109486,-0.9718727279793132,0.898490923823732,0.3939393939393939
id_tl,gemma3_4b,plain,shuffled,bare,mean,diagonal_switch,33,-0.4980834325154622,-1.124612944053881,0.111118709679804,0.42424242424242425
id_tl,gemma3_4b,plain,shuffled,bare,mean,midpoint,33,-0.17527217575998016,-2.065572944193175,1.8314316220355746,0.5151515151515151
id_tl,gemma3_4b,plain,shuffled,bare,sum,semantic,33,-0.4034442070758704,-1.1204119665153098,0.2812177129767157,0.42424242424242425
id_tl,gemma3_4b,plain,shuffled,bare,sum,language,33,-0.18852031230926514,-0.7076040941657442,0.31526484055952547,0.42424242424242425
id_tl,gemma3_4b,plain,shuffled,bare,sum,interaction,33,0.3284991509986646,-0.743713663744204,1.493876887270898,0.3939393939393939
id_tl,gemma3_4b,plain,shuffled,bare,sum,diagonal_switch,33,-0.5919645193851355,-1.3482367732308127,0.11599944866064768,0.3939393939393939
id_tl,gemma3_4b,plain,shuffled,bare,sum,midpoint,33,-0.5172464341828318,-3.659713593396274,2.9521444374864685,0.5454545454545454
id_tl,gemma3_4b,plain,shuffled,definition,mean,semantic,33,-0.06104115283850468,-0.22104289351087628,0.08462646224281985,0.42424242424242425
id_tl,gemma3_4b,plain,shuffled,definition,mean,language,33,-0.017275607947147255,-0.12215125542698485,0.08387337074135279,0.5151515151515151
id_tl,gemma3_4b,plain,shuffled,definition,mean,interaction,33,0.07243246020692767,-0.11532775380394675,0.27915173046516634,0.36363636363636365
id_tl,gemma3_4b,plain,shuffled,definition,mean,diagonal_switch,33,-0.07831676078565193,-0.270609895027045,0.10422611236572264,0.45454545454545453
id_tl,gemma3_4b,plain,shuffled,definition,mean,midpoint,33,0.20922225171869452,-0.243819864952203,0.6652216597036875,0.6060606060606061
id_tl,gemma3_4b,plain,shuffled,definition,sum,semantic,33,-0.16169256152528705,-1.0471852613217902,0.689584285562688,0.45454545454545453
id_tl,gemma3_4b,plain,shuffled,definition,sum,language,33,-0.03274833794796106,-0.49015797701748937,0.47048229665467195,0.48484848484848486
id_tl,gemma3_4b,plain,shuffled,definition,sum,interaction,33,0.3408007188276811,-0.4576041929649584,1.2286840352145096,0.3939393939393939
id_tl,gemma3_4b,plain,shuffled,definition,sum,diagonal_switch,33,-0.1944408994732481,-1.2344343705610794,0.7541996377887141,0.45454545454545453
id_tl,gemma3_4b,plain,shuffled,definition,sum,midpoint,33,0.38389038317131274,-3.245925613605615,4.402059763850588,0.5454545454545454
id_tl,gemma3_4b,plain,shuffled,refers,mean,semantic,33,0.009575005733605587,-0.1458939796144312,0.15516177415847776,0.48484848484848486
id_tl,gemma3_4b,plain,shuffled,refers,mean,language,33,-0.026174010652484314,-0.14158417257395658,0.09243746580499591,0.36363636363636365
id_tl,gemma3_4b,plain,shuffled,refers,mean,interaction,33,0.1496495044592655,-0.05439817941550052,0.39790542667562306,0.48484848484848486
id_tl,gemma3_4b,plain,shuffled,refers,mean,diagonal_switch,33,-0.016599004918878727,-0.17623038183559073,0.1427928433273777,0.42424242424242425
id_tl,gemma3_4b,plain,shuffled,refers,mean,midpoint,33,-0.0014375845591227214,-0.29520221822189563,0.29875276612512985,0.42424242424242425
id_tl,gemma3_4b,plain,shuffled,refers,sum,semantic,33,0.06736477938565341,-0.813575555339004,0.9359295137000805,0.45454545454545453
id_tl,gemma3_4b,plain,shuffled,refers,sum,language,33,-0.04740986679539536,-0.7069700717926025,0.6613626639048257,0.36363636363636365
id_tl,gemma3_4b,plain,shuffled,refers,sum,interaction,33,0.76763916015625,-0.37661831306688714,2.070955788005482,0.45454545454545453
id_tl,gemma3_4b,plain,shuffled,refers,sum,diagonal_switch,33,0.01995491259025805,-0.8971071416681463,0.9141463510917888,0.42424242424242425
id_tl,gemma3_4b,plain,shuffled,refers,sum,midpoint,33,-0.613455512306907,-4.3304294802925805,3.850295324036569,0.3333333333333333
id_tl,qwen25_7b,chat,full,bare,mean,semantic,33,3.094812754428748,2.170140835010644,4.066000190648164,0.8787878787878788
id_tl,qwen25_7b,chat,full,bare,mean,language,33,0.6766458713647091,0.025661545811277452,1.3718994537989297,0.5757575757575758
id_tl,qwen25_7b,chat,full,bare,mean,interaction,33,0.1520117846402255,-1.8966406468189123,1.9634894840645059,0.5757575757575758
id_tl,qwen25_7b,chat,full,bare,mean,diagonal_switch,33,3.771458625793457,2.4225987456061624,5.10960247444384,0.7878787878787878
id_tl,qwen25_7b,chat,full,bare,mean,midpoint,33,1.7523953264409846,-1.120225218931834,4.560376844261632,0.5757575757575758
id_tl,qwen25_7b,chat,full,bare,sum,semantic,33,4.586481701244008,3.4413248708753876,5.848419974789473,0.9090909090909091
id_tl,qwen25_7b,chat,full,bare,sum,language,33,1.2175495552294182,0.28411090554613055,2.1266208312728185,0.6363636363636364
id_tl,qwen25_7b,chat,full,bare,sum,interaction,33,-1.1476943276145242,-4.698219807942708,2.078201259266246,0.5454545454545454
id_tl,qwen25_7b,chat,full,bare,sum,diagonal_switch,33,5.804031256473426,4.142173686894504,7.548224293824398,0.8484848484848485
id_tl,qwen25_7b,chat,full,bare,sum,midpoint,33,-0.8956481471206202,-4.624511480692662,3.5005854790860877,0.42424242424242425
id_tl,qwen25_7b,chat,full,definition,mean,semantic,33,0.939704721624201,0.6267387718865366,1.262376124569864,0.8484848484848485
id_tl,qwen25_7b,chat,full,definition,mean,language,33,0.6166344555941495,0.33534448435812286,0.9208023569800636,0.8181818181818182
id_tl,qwen25_7b,chat,full,definition,mean,interaction,33,-0.05732068148526279,-0.5522716666712906,0.43420948620998256,0.5454545454545454
id_tl,qwen25_7b,chat,full,definition,mean,diagonal_switch,33,1.5563391772183506,1.111163037473505,2.0053195722175365,0.8787878787878788
id_tl,qwen25_7b,chat,full,definition,mean,midpoint,33,0.2267338868343469,-0.4829300215750029,0.9802073619582434,0.45454545454545453
id_tl,qwen25_7b,chat,full,definition,sum,semantic,33,3.964964028560754,2.528556304989439,5.42554235458374,0.8181818181818182
id_tl,qwen25_7b,chat,full,definition,sum,language,33,2.883357712716767,1.4709583643710975,4.431455626632226,0.7878787878787878
id_tl,qwen25_7b,chat,full,definition,sum,interaction,33,-0.46223276311700995,-2.498331809766365,1.5959827076305033,0.5151515151515151
id_tl,qwen25_7b,chat,full,definition,sum,diagonal_switch,33,6.8483217412775215,4.812364555127694,8.852524572430235,0.8484848484848485
id_tl,qwen25_7b,chat,full,definition,sum,midpoint,33,0.2456587011163885,-3.492720010063865,4.971323004635893,0.3939393939393939
id_tl,qwen25_7b,chat,full,refers,mean,semantic,33,1.7434107751557322,1.3111838311860056,2.174561689477977,0.9393939393939394
id_tl,qwen25_7b,chat,full,refers,mean,language,33,0.9347824327873461,0.5777217534455387,1.3069819681572186,0.8181818181818182
id_tl,qwen25_7b,chat,full,refers,mean,interaction,33,-0.2460451993075284,-1.0780487981709566,0.47107625007629395,0.5151515151515151
id_tl,qwen25_7b,chat,full,refers,mean,diagonal_switch,33,2.678193207943078,2.1154361190217914,3.236855832013216,0.9393939393939394
id_tl,qwen25_7b,chat,full,refers,mean,midpoint,33,-0.3251444065209591,-0.8453612293257857,0.2076470062588198,0.3939393939393939
id_tl,qwen25_7b,chat,full,refers,sum,semantic,33,9.43804001085686,7.3390371279283,11.437177926843816,0.9393939393939394
id_tl,qwen25_7b,chat,full,refers,sum,language,33,5.168381951071999,3.2360224203629926,7.226261907635312,0.8484848484848485
id_tl,qwen25_7b,chat,full,refers,sum,interaction,33,-1.181208408240116,-5.260468928019206,2.449193844650731,0.5151515151515151
id_tl,qwen25_7b,chat,full,refers,sum,diagonal_switch,33,14.60642196192886,11.768939885226164,17.55218719424623,1.0
id_tl,qwen25_7b,chat,full,refers,sum,midpoint,33,-2.5815471302379263,-6.424568651661728,1.7877782561562248,0.3939393939393939
id_tl,qwen25_7b,chat,language_only,bare,mean,semantic,33,-0.0016887549198035038,-0.03374611861778028,0.028713843677983127,0.15151515151515152
id_tl,qwen25_7b,chat,language_only,bare,mean,language,33,2.8066002816864937,1.5537857427741542,4.107668947451042,0.8484848484848485
id_tl,qwen25_7b,chat,language_only,bare,mean,interaction,33,-0.0033775098396070075,-0.06609891978177157,0.05682509234457299,0.15151515151515152
id_tl,qwen25_7b,chat,language_only,bare,mean,diagonal_switch,33,2.8049115267666904,1.5449696844274348,4.062186025850699,0.8484848484848485
id_tl,qwen25_7b,chat,language_only,bare,mean,midpoint,33,0.4557856068466649,-2.4992563276579887,3.404947108210938,0.5151515151515151
id_tl,qwen25_7b,chat,language_only,bare,sum,semantic,33,0.005594976020581795,-0.03319250814842455,0.05510526498158771,0.15151515151515152
id_tl,qwen25_7b,chat,language_only,bare,sum,language,33,3.652030684731223,0.30527910463737723,6.8985782984531285,0.7878787878787878
id_tl,qwen25_7b,chat,language_only,bare,sum,interaction,33,0.01118995204116359,-0.06704350673791135,0.10726384394096594,0.15151515151515152
id_tl,qwen25_7b,chat,language_only,bare,sum,diagonal_switch,33,3.657625660751805,0.39374298904881333,6.840192453788988,0.7878787878787878
id_tl,qwen25_7b,chat,language_only,bare,sum,midpoint,33,-2.126340808290424,-6.114244158340223,2.209591691421736,0.3333333333333333
id_tl,qwen25_7b,chat,language_only,definition,mean,semantic,33,-8.873506025834517e-05,-0.005205697363073175,0.00572696237853078,0.12121212121212122
id_tl,qwen25_7b,chat,language_only,definition,mean,language,33,2.3631244428230054,1.6950741482503486,3.024957138841802,0.9393939393939394
id_tl,qwen25_7b,chat,language_only,definition,mean,interaction,33,-0.00017747012051669034,-0.010263460332697087,0.010800472895304362,0.12121212121212122
id_tl,qwen25_7b,chat,language_only,definition,mean,diagonal_switch,33,2.363035707762747,1.7210757342251866,3.051415577801791,0.9393939393939394
id_tl,qwen25_7b,chat,language_only,definition,mean,midpoint,33,-0.5582958351482045,-1.3860842954028736,0.3517978796453183,0.3333333333333333
id_tl,qwen25_7b,chat,language_only,definition,sum,semantic,33,0.0004578792687618371,-0.019668483734130857,0.022740563479336805,0.12121212121212122
id_tl,qwen25_7b,chat,language_only,definition,sum,language,33,10.115734793923117,6.5253343596602935,13.616905277425593,0.9393939393939394
id_tl,qwen25_7b,chat,language_only,definition,sum,interaction,33,0.0009157585375236742,-0.038975701187596176,0.04547324036106918,0.12121212121212122
id_tl,qwen25_7b,chat,language_only,definition,sum,diagonal_switch,33,10.116192673191879,6.503884373289166,13.516017312714547,0.9393939393939394
id_tl,qwen25_7b,chat,language_only,definition,sum,midpoint,33,-2.556001258618904,-7.334910246820161,2.9072784308231236,0.36363636363636365
id_tl,qwen25_7b,chat,language_only,refers,mean,semantic,33,0.0,0.0,0.0,0.0
id_tl,qwen25_7b,chat,language_only,refers,mean,language,33,2.9746811028682822,2.1713324066364406,3.7979582345846925,0.9393939393939394
id_tl,qwen25_7b,chat,language_only,refers,mean,interaction,33,0.0,0.0,0.0,0.0
id_tl,qwen25_7b,chat,language_only,refers,mean,diagonal_switch,33,2.9746811028682822,2.1799547748132184,3.8487080198345756,0.9393939393939394
id_tl,qwen25_7b,chat,language_only,refers,mean,midpoint,33,-0.9214491121696703,-1.5965553720792134,-0.2402396767428432,0.30303030303030304
id_tl,qwen25_7b,chat,language_only,refers,sum,semantic,33,0.0,0.0,0.0,0.0
id_tl,qwen25_7b,chat,language_only,refers,sum,language,33,15.823629090280244,11.158082297354033,20.56701766505386,0.9393939393939394
id_tl,qwen25_7b,chat,language_only,refers,sum,interaction,33,0.0,0.0,0.0,0.0
id_tl,qwen25_7b,chat,language_only,refers,sum,diagonal_switch,33,15.823629090280244,11.13404378601999,20.510509213534263,0.9393939393939394
id_tl,qwen25_7b,chat,language_only,refers,sum,midpoint,33,-5.262457818695993,-9.857102987983009,-0.040300987706040486,0.30303030303030304
id_tl,qwen25_7b,chat,masked,bare,mean,semantic,33,3.1923138734066123,2.3365810580325848,4.177391240091034,0.9696969696969697
id_tl,qwen25_7b,chat,masked,bare,mean,language,33,-0.05937352324977065,-0.691846524585377,0.5998976246877145,0.42424242424242425
id_tl,qwen25_7b,chat,masked,bare,mean,interaction,33,-0.308852802623402,-1.2855001048608259,0.6506755070252839,0.48484848484848486
id_tl,qwen25_7b,chat,masked,bare,mean,diagonal_switch,33,3.132940350156842,2.203958647901362,4.121179402235782,0.9090909090909091
id_tl,qwen25_7b,chat,masked,bare,mean,midpoint,33,1.8985384449814304,-0.606243119095311,4.391104491551717,0.6363636363636364
id_tl,qwen25_7b,chat,masked,bare,sum,semantic,33,5.583721312609586,3.3346310301260518,8.026054147698662,0.9393939393939394
id_tl,qwen25_7b,chat,masked,bare,sum,language,33,0.40207310156388715,-0.7370849603956395,1.5933240476882815,0.5757575757575758
id_tl,qwen25_7b,chat,masked,bare,sum,interaction,33,-0.45507510503133136,-2.3831592436992763,1.3470318927909382,0.48484848484848486
id_tl,qwen25_7b,chat,masked,bare,sum,diagonal_switch,33,5.985794414173473,3.6397840543226763,8.599529020714037,0.9090909090909091
id_tl,qwen25_7b,chat,masked,bare,sum,midpoint,33,-0.5733061414776426,-4.4061500000231195,4.265980893915348,0.45454545454545453
id_tl,qwen25_7b,chat,masked,definition,mean,semantic,33,0.8806576006340258,0.4978184609702139,1.2498972928885257,0.7575757575757576
id_tl,qwen25_7b,chat,masked,definition,mean,language,33,0.021232171492143112,-0.17728231025464605,0.2152994112534955,0.5151515151515151
id_tl,qwen25_7b,chat,masked,definition,mean,interaction,33,-0.3719452944668857,-0.731259949279554,-0.019208574295044273,0.45454545454545453
id_tl,qwen25_7b,chat,masked,definition,mean,diagonal_switch,33,0.9018897721261689,0.5182496251481952,1.3152483969023734,0.8181818181818182
id_tl,qwen25_7b,chat,masked,definition,mean,midpoint,33,0.30214426734230737,-0.382585406664646,1.006271051638054,0.48484848484848486
id_tl,qwen25_7b,chat,masked,definition,sum,semantic,33,3.637274250839696,1.628893025716146,5.51604595184326,0.7575757575757576
id_tl,qwen25_7b,chat,masked,definition,sum,language,33,0.3553958661628492,-0.6458461920420329,1.4286023515643484,0.5151515151515151
id_tl,qwen25_7b,chat,masked,definition,sum,interaction,33,-1.7167248581395005,-3.3068691918344206,-0.1390764091954096,0.45454545454545453
id_tl,qwen25_7b,chat,masked,definition,sum,diagonal_switch,33,3.992670117002545,2.2335720293449635,5.83603450601751,0.8181818181818182
id_tl,qwen25_7b,chat,masked,definition,sum,midpoint,33,0.38393743110425543,-3.144265287572687,4.722070176673655,0.42424242424242425
id_tl,qwen25_7b,chat,masked,refers,mean,semantic,33,1.8111788648547549,1.3968398979215912,2.2610474396835674,1.0
id_tl,qwen25_7b,chat,masked,refers,mean,language,33,0.10317298860260934,-0.12012961181727322,0.35090855685147354,0.45454545454545453
id_tl,qwen25_7b,chat,masked,refers,mean,interaction,33,-0.0891980402397387,-0.6521397919365853,0.424874180013483,0.45454545454545453
id_tl,qwen25_7b,chat,masked,refers,mean,diagonal_switch,33,1.9143518534573642,1.4183188633485275,2.479286584348389,0.9393939393939394
id_tl,qwen25_7b,chat,masked,refers,mean,midpoint,33,0.10380398865902063,-0.33954101421616295,0.5678835258339389,0.5151515151515151
id_tl,qwen25_7b,chat,masked,refers,sum,semantic,33,9.251732392744584,6.838250082189386,11.683701727607032,0.9696969696969697
id_tl,qwen25_7b,chat,masked,refers,sum,language,33,0.543799487027255,-0.6233590126037597,1.7540611180392178,0.45454545454545453
id_tl,qwen25_7b,chat,masked,refers,sum,interaction,33,-0.2855896227287524,-3.126303430037065,2.510158651525323,0.5151515151515151
id_tl,qwen25_7b,chat,masked,refers,sum,diagonal_switch,33,9.79553187977184,7.0273590983766505,12.775862893191249,0.9090909090909091
id_tl,qwen25_7b,chat,masked,refers,sum,midpoint,33,-0.21932156880696616,-4.061289788737442,4.391118871804429,0.48484848484848486
id_tl,qwen25_7b,chat,shuffled,bare,mean,semantic,33,-0.12323162772438744,-0.8596258849808665,0.559315273978493,0.5757575757575758
id_tl,qwen25_7b,chat,shuffled,bare,mean,language,33,0.26962514357133344,-0.3338202837741736,0.8784649950085263,0.6060606060606061
id_tl,qwen25_7b,chat,shuffled,bare,mean,interaction,33,-0.10608366763953006,-1.246113801724983,1.0665381092013704,0.48484848484848486
id_tl,qwen25_7b,chat,shuffled,bare,mean,diagonal_switch,33,0.14639351584694602,-0.6879435539245605,1.0175415176333802,0.48484848484848486
id_tl,qwen25_7b,chat,shuffled,bare,mean,midpoint,33,1.3374479467218572,-1.627270522623351,4.160936375097793,0.48484848484848486
id_tl,qwen25_7b,chat,shuffled,bare,sum,semantic,33,-0.268619002717914,-1.8934825196410672,1.3730059807950787,0.48484848484848486
id_tl,qwen25_7b,chat,shuffled,bare,sum,language,33,0.22524476773811108,-1.0724087570652818,1.4584277203588762,0.5454545454545454
id_tl,qwen25_7b,chat,shuffled,bare,sum,interaction,33,-0.2609022602890477,-2.2999661344470397,1.8912715579524177,0.48484848484848486
id_tl,qwen25_7b,chat,shuffled,bare,sum,diagonal_switch,33,-0.04337423497980291,-1.8075255076090495,1.763504705284581,0.5454545454545454
id_tl,qwen25_7b,chat,shuffled,bare,sum,midpoint,33,-0.9918032125993208,-4.470741545792782,3.2912137934655803,0.3333333333333333
id_tl,qwen25_7b,chat,shuffled,definition,mean,semantic,33,-0.22126207929669003,-0.5140274441603457,0.024447925163037648,0.48484848484848486
id_tl,qwen25_7b,chat,shuffled,definition,mean,language,33,-0.008135260957660097,-0.16797221465544265,0.15408039020769507,0.3939393939393939
id_tl,qwen25_7b,chat,shuffled,definition,mean,interaction,33,-0.027206680991432884,-0.3298019893241651,0.2598773074872564,0.5151515151515151
id_tl,qwen25_7b,chat,shuffled,definition,mean,diagonal_switch,33,-0.22939734025435013,-0.5274203127080743,0.032944987036965086,0.45454545454545453
id_tl,qwen25_7b,chat,shuffled,definition,mean,midpoint,33,0.16065906755851977,-0.48205226768146864,0.8402517593268191,0.42424242424242425
id_tl,qwen25_7b,chat,shuffled,definition,sum,semantic,33,-0.9482235764012192,-2.3439257535067473,0.1849223021304963,0.5151515151515151
id_tl,qwen25_7b,chat,shuffled,definition,sum,language,33,-0.0669263203938802,-0.9150342637842351,0.734700327208547,0.42424242424242425
id_tl,qwen25_7b,chat,shuffled,definition,sum,interaction,33,-0.3888565988251657,-1.9430449225685813,1.1004352396184742,0.48484848484848486
id_tl,qwen25_7b,chat,shuffled,definition,sum,diagonal_switch,33,-1.0151498967950994,-2.4802503325722434,0.27440319350271486,0.48484848484848486
id_tl,qwen25_7b,chat,shuffled,definition,sum,midpoint,33,-0.12037011348839963,-4.045514476660526,4.698006823568632,0.3939393939393939
id_tl,qwen25_7b,chat,shuffled,refers,mean,semantic,33,-0.21966146700309985,-0.6315579360181635,0.13296127210963846,0.48484848484848486
id_tl,qwen25_7b,chat,shuffled,refers,mean,language,33,-0.01593111500595555,-0.20371887611620354,0.17244696617126457,0.5151515151515151
id_tl,qwen25_7b,chat,shuffled,refers,mean,interaction,33,0.06414005973122337,-0.31354042327765264,0.45443797833991767,0.5454545454545454
id_tl,qwen25_7b,chat,shuffled,refers,mean,diagonal_switch,33,-0.2355925820090554,-0.6663528110041763,0.16300158211679158,0.45454545454545453
id_tl,qwen25_7b,chat,shuffled,refers,mean,midpoint,33,-0.27176443735758465,-0.7840169729608478,0.268790319471648,0.30303030303030304
id_tl,qwen25_7b,chat,shuffled,refers,sum,semantic,33,-1.0397655602657434,-3.1694683161648833,0.808338880538939,0.48484848484848486
id_tl,qwen25_7b,chat,shuffled,refers,sum,language,33,-0.30601513024532434,-1.2736590212041683,0.6763364141637617,0.45454545454545453
id_tl,qwen25_7b,chat,shuffled,refers,sum,interaction,33,0.2980991710316051,-1.706515731233539,2.3365495884057244,0.5454545454545454
id_tl,qwen25_7b,chat,shuffled,refers,sum,diagonal_switch,33,-1.3457806905110676,-3.355481170885491,0.5673150380452463,0.42424242424242425
id_tl,qwen25_7b,chat,shuffled,refers,sum,midpoint,33,-2.124293414029208,-5.824805308833267,2.060396107760339,0.2727272727272727
id_tl,qwen25_7b,plain,full,bare,mean,semantic,33,4.6617039080822105,3.5192863954739138,5.844319627321128,0.9090909090909091
id_tl,qwen25_7b,plain,full,bare,mean,language,33,2.7706136667367183,1.8656713774709992,3.6866249952352406,0.8787878787878788
id_tl,qwen25_7b,plain,full,bare,mean,interaction,33,-0.7925636912837173,-3.0383201680400154,1.3135304492531399,0.42424242424242425
id_tl,qwen25_7b,plain,full,bare,mean,diagonal_switch,33,7.432317574818929,5.803757297992706,9.152405490297259,0.9696969696969697
id_tl,qwen25_7b,plain,full,bare,mean,midpoint,33,-1.1498152920694062,-3.166068484385808,1.0477131935683157,0.3939393939393939
id_tl,qwen25_7b,plain,full,bare,sum,semantic,33,5.4336232922293926,4.040559319655101,7.052851879416089,0.9090909090909091
id_tl,qwen25_7b,plain,full,bare,sum,language,33,3.84490992083694,2.587657529296297,5.319482756383491,0.9090909090909091
id_tl,qwen25_7b,plain,full,bare,sum,interaction,33,-0.816632198564934,-3.7019414244276105,1.880281943624669,0.45454545454545453
id_tl,qwen25_7b,plain,full,bare,sum,diagonal_switch,33,9.278533213066332,7.2843231865853975,11.545370848251112,0.9696969696969697
id_tl,qwen25_7b,plain,full,bare,sum,midpoint,33,-1.4711561925483472,-4.488094599680466,2.174555086367057,0.36363636363636365
id_tl,qwen25_7b,plain,full,definition,mean,semantic,33,1.5286156264218418,1.1811505660866246,1.873021878076322,0.9696969696969697
id_tl,qwen25_7b,plain,full,definition,mean,language,33,1.0678818081364487,0.7304069067492629,1.427645342277758,0.8484848484848485
id_tl,qwen25_7b,plain,full,definition,mean,interaction,33,-0.24724008097793115,-1.0264627846804533,0.45981784661610897,0.48484848484848486
id_tl,qwen25_7b,plain,full,definition,mean,diagonal_switch,33,2.5964974345582905,2.0501412944360213,3.14568581942356,0.9393939393939394
id_tl,qwen25_7b,plain,full,definition,mean,midpoint,33,-0.2719469287178733,-0.8775990605354309,0.33209594524267944,0.42424242424242425
id_tl,qwen25_7b,plain,full,definition,sum,semantic,33,6.587667580806848,5.177493182818095,8.087027656670772,0.9393939393939394
id_tl,qwen25_7b,plain,full,definition,sum,language,33,4.701117371067856,3.258741417798129,6.228815430583374,0.8787878787878788
id_tl,qwen25_7b,plain,full,definition,sum,interaction,33,-0.9443439136851918,-4.251978005784931,2.124940203175395,0.5151515151515151
